Title,Region,Suburb,BodyStyle,Year,Odometer,Fuel,Transmission,EngineSize,Cylinders,Seats,ExteriorColour,Model,ModelDetail,Make,Price,LogPrice
2024 Toyota RAV4 GX 2.5P Hybrid AWD SUV - NZ New,Manawatu,Manawatu,RV/SUV,2024,28309,Hybrid,Automatic,2487.0,0,5,Silver Sky,RAV4,GX 2.5P Hybrid AWD SUV - NZ New,Toyota,44990,10.714195521835219
2015 Toyota Prius S,Otago,Otago,Sedan,2015,90072,Petrol,Automatic,1800.0,0,0,White,Prius,S,Toyota,15990,9.679718805828
2014 Toyota Prius ALPHA HYBRID,Otago,Otago,Sedan,2014,91343,Petrol,Automatic,1800.0,0,0,Silver,Prius,ALPHA HYBRID,Toyota,14990,9.615138591096644
2012 Toyota Aqua,Canterbury,Christchurch,Hatchback,2012,86500,Hybrid,Automatic,1496.0,0,5,White,Aqua,,Toyota,9990,9.2093398716426
2024 Toyota RAV4 GXL 2.5P Hybrid ECVT AWD SUV -...,Manawatu,Manawatu,RV/SUV,2024,21991,Hybrid,Automatic,2487.0,0,5,Ruby,RAV4,GXL 2.5P Hybrid ECVT AWD SUV - NZ New,Toyota,47990,10.77874793485229
2014 Toyota AQUA G SPEC WITH LEATHER,Marlborough,Blenheim,Hatchback,2014,104000,Hybrid,Automatic,1500.0,0,5,Grey,Aqua,G SPEC WITH LEATHER,Toyota,12990,9.471935109664646
2020 Toyota RAV4 Gx,Auckland,Mangere,RV/SUV,2020,214000,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,Gx,Toyota,24250,10.096171896365629
2019 Toyota Vellfire,Manawatu,Palmerston North,Station Wagon,2019,105638,Petrol,Automatic,2493.0,0,0,Black,Vellfire,,Toyota,45000,10.714417768752456
2025 Toyota Hiace Zr Gvn,Auckland,Manukau,Van,2025,7985,Diesel,Automatic,2755.0,0,2,White,Hiace,Zr Gvn,Toyota,60000,11.002099841204238
2018 Toyota RAV4 Gx Suv,Auckland,Mangere,RV/SUV,2018,208348,Petrol,Automatic,2494.0,0,5,Silver,RAV4,Gx Suv,Toyota,12999,9.47262771040802
2012 Toyota Land Cruiser Prado Vx,Canterbury,Christchurch City,RV/SUV,2012,262500,Diesel,Automatic,2982.0,4,7,Blue,Land Cruiser Prado,Vx,Toyota,28800,10.268130666124037
2017 Toyota RAV4 Gx Suv,Auckland,Mangere,RV/SUV,2017,209000,Petrol,Automatic,2494.0,0,5,Silver,RAV4,Gx Suv,Toyota,12799,9.457122321855792
2020 Toyota Corolla TOURING,Canterbury,Canterbury,Station Wagon,2020,98299,Petrol,Automatic,2000.0,0,5,Blue,Corolla,TOURING,Toyota,21995,9.99857043378282
2024 Toyota Highlander Limited ZR,Bay of Plenty,Tauranga,RV/SUV,2024,23098,Hybrid,Automatic,2487.0,0,7,White,Highlander,Limited ZR,Toyota,84990,11.350288881492672
2021 Toyota Yaris GX 1.5P Hybrid Electric Vehic...,Waikato,Taupo,Hatchback,2021,24716,Hybrid,Automatic,1490.0,0,5,Coral,Yaris,GX 1.5P Hybrid Electric Vehicle- NZ New,Toyota,25995,10.165659490817816
2017 Toyota Corolla 1.5 Hybrid Automatic Wagon...,Manawatu,Manawatu,Station Wagon,2017,81025,Hybrid,Automatic,1497.0,0,0,Silver,Corolla,1.5 Hybrid Automatic Wagon - Certified Import,Toyota,19990,9.902987427494446
2021 Toyota Yaris 1.5 Hybrid Z Hatch - Certifie...,Manawatu,Manawatu,Hatchback,2021,20634,Hybrid,Automatic,1490.0,0,5,Pink,Yaris,1.5 Hybrid Z Hatch - Certified Import,Toyota,27990,10.2396025825095
2020 Toyota Yaris 1.5 Hybrid Electric Vehicle 5...,Waikato,Taupo,Hatchback,2020,104674,Hybrid,Automatic,1490.0,0,5,White,Yaris,1.5 Hybrid Electric Vehicle 5 Door hatch,Toyota,18950,9.849559210510572
2020 Toyota Yaris 1.5 Hybrid Electric Vehicle 5...,Waikato,Taupo,Hatchback,2020,101087,Hybrid,Automatic,1490.0,0,5,Silver,Yaris,1.5 Hybrid Electric Vehicle 5 Dr Hatch,Toyota,18650,9.833601425071961
2014 Toyota Vitz Jewela,Auckland,Henderson,Hatchback,2014,85000,Petrol,Automatic,1320.0,0,5,Pink,Vitz,Jewela,Toyota,8995,9.104424146384634
2022 Toyota Corolla Cross,Otago,Queenstown,Hatchback,2022,17400,Hybrid,Automatic,1797.0,0,5,Blue,Corolla,Cross,Toyota,44990,10.714195521835219
2023 Toyota Corolla GX 1.8PH CVT,Southland,Invercargill,Hatchback,2023,26000,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX 1.8PH CVT,Toyota,29990,10.308619271743055
2013 Toyota Aqua S,Nelson Bays,,Hatchback,2013,32700,Hybrid,Automatic,1500.0,0,5,Yellow,Aqua,S,Toyota,13990,9.546098067659527
2015 Toyota RAV4 Gxl Suv,Auckland,North Shore,RV/SUV,2015,223000,Petrol,Automatic,2494.0,0,5,Brown,RAV4,Gxl Suv,Toyota,12750,9.453286550586572
2021 Toyota Corolla Sx,Waikato,Hamilton,Sedan,2021,51000,Hybrid,Automatic,1798.0,0,5,White,Corolla,Sx,Toyota,26500,10.184900011974314
2012 Toyota Hilux SR5 4WD 3.0TD Auto,Hawke's Bay,Napier,Ute,2012,298200,Diesel,Automatic,2982.0,0,5,Silver,Hilux,SR5 4WD 3.0TD Auto,Toyota,25990,10.165467127635536
2014 Toyota Prius S,Canterbury,Christchurch,Hatchback,2014,107000,Hybrid,Automatic,1800.0,0,5,Pearl,Prius,S,Toyota,11500,9.350102314351341
2013 Toyota 86 Reversing Camera !,Auckland,Auckland,Coupe,2013,149407,Petrol,Automatic,2000.0,0,4,Orange,86,Reversing Camera !,Toyota,13950,9.543234787249512
2017 Toyota RAV4 Gx Suv,Manawatu,Palmerston North,RV/SUV,2017,173794,Petrol,Automatic,2494.0,0,5,Black,RAV4,Gx Suv,Toyota,15000,9.615805480084347
2020 Toyota Hiace Zr Gvn,Auckland,North Shore,Van,2020,123000,Diesel,Automatic,2755.0,0,2,White,Hiace,Zr Gvn,Toyota,35900,10.48849257447637
2022 Toyota Hiace ZR 2.8DT 6AT 2 Seater,Bay of Plenty,Rotorua,Van,2022,18687,Diesel,Automatic,2755.0,0,2,French Vanilla,Hiace,ZR 2.8DT 6AT 2 Seater,Toyota,52990,10.877858495486807
2020 Toyota RAV4 Limited 2.5P HYBRID AWD SUV -...,Manawatu,Manawatu,RV/SUV,2020,57370,Hybrid,Automatic,2487.0,0,5,Ruby,RAV4,Limited 2.5P HYBRID AWD SUV - NZ NEW,Toyota,42990,10.668722809490328
2015 Toyota Corolla Fielder,Wellington,Porirua,Station Wagon,2015,174327,Petrol,Automatic,1495.0,0,0,White,Corolla,Fielder,Toyota,8490,9.046644279305394
2014 Toyota Corolla Fielder,Wellington,Porirua,Station Wagon,2014,253010,Petrol,Automatic,1790.0,0,0,White,Corolla,Fielder,Toyota,6490,8.778017809698136
2021 Toyota Land Cruiser Lt,Timaru - Oamaru,Kurow,Ute,2021,77143,Diesel,Manual,4461.0,0,2,White,Land Cruiser,Lt,Toyota,75000,11.225243392518447
2017 Toyota Yaris GX 1.3P/4AT,Hawke's Bay,Hastings,Hatchback,2017,96489,Petrol,Automatic,1299.0,0,5,Silver,Yaris,GX 1.3P/4AT,Toyota,11995,9.392245175273795
2020 Toyota Aqua CROSSOVER,Taranaki,New Plymouth,Hatchback,2020,35828,Hybrid,Automatic,1500.0,0,0,Red,Aqua,CROSSOVER,Toyota,24990,10.126231023828998
2016 Toyota Aqua Hybrid G Black leather (Top Spec),Nelson Bays,,Hatchback,2016,52348,Hybrid,Automatic,1500.0,0,5,Orange,Aqua,Hybrid G Black leather (Top Spec),Toyota,15990,9.679718805828
2023 Toyota Hiace ZR,Southland,Invercargill,Van,2023,12300,Diesel,Automatic,2755.0,0,2,French Vanilla White,Hiace,ZR,Toyota,53990,10.896554123212333
2014 Toyota Aqua 1.5 Hybrid S!,Bay of Plenty,Rotorua,Hatchback,2014,112914,Hybrid,Automatic,1497.0,0,5,Grey,Aqua,1.5 Hybrid S!,Toyota,10990,9.304741047397666
2014 Toyota Corolla Fielder Station Wagon,Canterbury,Christchurch City,Hatchback,2014,186000,Hybrid,Automatic,1490.0,4,0,White,Corolla,Fielder Station Wagon,Toyota,9000,9.104979856318357
2013 Toyota Corolla Fielder Aero Tourer,Canterbury,Christchurch,Station Wagon,2013,50600,Petrol,Automatic,1500.0,0,5,White,Corolla,Fielder Aero Tourer,Toyota,13990,9.546098067659527
2013 Toyota Hiace Zl Td,Waikato,Paeroa,Van,2013,425000,Diesel,Manual,2982.0,0,6,White,Hiace,Zl Td,Toyota,14000,9.546812608597396
2022 Toyota Hilux Sr Td Dc/Cc,Auckland,Hibiscus Coast,Ute,2022,70000,Diesel,Automatic,2755.0,0,5,Grey,Hilux,Sr Td Dc/Cc,Toyota,58000,10.968198289528557
2012 Toyota RAV4 5A,Wellington,Wellington City,RV/SUV,2012,149000,Petrol,Automatic,2362.0,0,5,Grey,RAV4,5A,Toyota,12200,9.409191230721348
2024 Toyota RAV4 GX 2.5P Hybrid AWD SUV - NZ New,Manawatu,Manawatu,RV/SUV,2024,17286,Hybrid,Automatic,2487.0,0,5,Ruby,RAV4,GX 2.5P Hybrid AWD SUV - NZ New,Toyota,45990,10.73617926053397
2024 Toyota Hiace ZX 2.8DT Auto RWD,Bay of Plenty,Rotorua,Van,2024,1637,Diesel,Automatic,2755.0,0,2,White,Hiace,ZX 2.8DT Auto RWD,Toyota,61990,11.034728360695965
2022 Toyota RAV4 XSE 2.5P Hybrid AWD SUV - NZ New,Manawatu,Manawatu,RV/SUV,2022,31000,Hybrid,Automatic,2487.0,0,5,Eclipse / Graphite,RAV4,XSE 2.5P Hybrid AWD SUV - NZ New,Toyota,48990,10.79937147463262
2024 Toyota Corolla 1.8 ZR Auto Hybrid,Southland,Invercargill,Hatchback,2024,6100,Hybrid,Automatic,1798.0,0,5,Scarlet Flare,Corolla,1.8 ZR Auto Hybrid,Toyota,41890,10.64280241394108
2024 Toyota Hilux SR5 Double Cab 2.8TD 4WD 6MT,Southland,Gore,Ute,2024,29000,Diesel,Manual,2755.0,0,5,Blue,Hilux,SR5 Double Cab 2.8TD 4WD 6MT,Toyota,54990,10.91490662950186
2017 Toyota Corolla Fielder 1.5 Hybrid Wagon,Nelson Bays,Nelson,Station Wagon,2017,85218,Hybrid,Automatic,1497.0,0,5,Ink,Corolla,Fielder 1.5 Hybrid Wagon,Toyota,22990,10.042814617757227
2019 Toyota Land Cruiser Prado VX 2.8D 6AT 4WD,Nelson Bays,Nelson,RV/SUV,2019,212076,Diesel,Automatic,2755.0,0,7,Crystal Pearl,Land Cruiser Prado,VX 2.8D 6AT 4WD,Toyota,45990,10.73617926053397
2016 Toyota Highlander 3.5! Cr. Cont. Leather!...,Auckland,Auckland,RV/SUV,2016,141500,Petrol,Automatic,3500.0,0,7,Brown,Highlander,3.5! Cr. Cont. Leather! 4WD!,Toyota,28500,10.257659366256743
2018 Toyota Camry GX MODEL,Auckland,Auckland,Sedan,2018,95343,Hybrid,Automatic,2500.0,0,0,Red,Camry,GX MODEL,Toyota,20999,9.952230096524119
2014 Toyota Aqua S Button Start,Canterbury,Christchurch City,Hatchback,2014,95897,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,S Button Start,Toyota,8950,9.099408811268901
2021 Toyota Hilux SR 2.8DT 6MT 4WD,Nelson Bays,Nelson,Ute,2021,14300,Diesel,Manual,2755.0,0,5,Deep Sea Blue,Hilux,SR 2.8DT 6MT 4WD,Toyota,69990,11.156107653683586
2014 Toyota Hilux Td Ec/Cc,Northland,Whangarei,Ute,2014,198500,Diesel,Manual,2982.0,0,4,Grey,Hilux,Td Ec/Cc,Toyota,29990,10.308619271743055
2016 Toyota Corolla Fielder 1.5 Hybrid Wagon,Nelson Bays,Nelson,Station Wagon,2016,24279,Hybrid,Automatic,1497.0,0,5,Cherry,Corolla,Fielder 1.5 Hybrid Wagon,Toyota,23990,10.08539235583374
2020 Toyota Aqua S / 360 CAMERA,Auckland,Auckland,Hatchback,2020,61940,Hybrid,Automatic,1500.0,0,5,White,Aqua,S / 360 CAMERA,Toyota,15911,9.674765972907856
2024 Toyota Land Cruiser Prado Adventure 2.8 TD...,Otago,Alexandra,RV/SUV,2024,9500,Hybrid,Automatic,2755.0,0,7,Smokey Blue/Light Grey Roof,Land Cruiser Prado,Adventure 2.8 TD Auto AWD Hybrid,Toyota,102990,11.542387175119847
2022 Toyota RAV4 GXL 2.5P Hybrid,Bay of Plenty,Rotorua,RV/SUV,2022,51000,Hybrid,Automatic,2487.0,0,5,Graphite,RAV4,GXL 2.5P Hybrid,Toyota,41990,10.645186773678239
2017 Toyota Aqua,Nelson Bays,Nelson,Hatchback,2017,90800,Hybrid,Automatic,1496.0,0,0,Silver,Aqua,,Toyota,11990,9.39182824802156
2017 Toyota Corolla Fielder Hybrid,Canterbury,Christchurch,Station Wagon,2017,145000,Hybrid,Automatic,1500.0,0,5,Light Blue,Corolla,Fielder Hybrid,Toyota,11990,9.39182824802156
2024 Toyota RAV4 GX 2.5P HV ECVT AWD,Nelson Bays,Nelson,RV/SUV,2024,26831,Hybrid,Automatic,2487.0,0,5,Ruby,RAV4,GX 2.5P HV ECVT AWD,Toyota,45990,10.73617926053397
2023 Toyota Yaris Cross GX 1.5P FWD,Nelson Bays,Nelson,RV/SUV,2023,21600,Petrol,Automatic,1490.0,0,5,Ink,Yaris,Cross GX 1.5P FWD,Toyota,29990,10.308619271743055
2023 Toyota Corolla GX 1.8P HYBRID HATCH - NZ NEW,Manawatu,Manawatu,Hatchback,2023,25000,Hybrid,Automatic,1798.0,0,5,Silver Pearl,Corolla,GX 1.8P HYBRID HATCH - NZ NEW,Toyota,30990,10.341419850781794
2017 Toyota C-HR G-SPEC HYBRID,Nelson Bays,Nelson,Hatchback,2017,69000,Hybrid,Automatic,1800.0,0,0,Red,C-HR,G-SPEC HYBRID,Toyota,26999,10.203555107263542
2015 Toyota Aqua,Wellington,Wellington City,Hatchback,2015,138000,Petrol,Automatic,1490.0,0,0,Silver,Aqua,,Toyota,8700,9.071078304642676
2024 Toyota Land Cruiser Prado Vx Limited 2.8Dmht,Otago,Queenstown,RV/SUV,2024,5500,Hybrid,Automatic,2755.0,0,7,White,Land Cruiser Prado,Vx Limited 2.8Dmht,Toyota,104880,11.560572118437582
2024 Toyota RAV4 GX 2.5PH 4WD,Southland,Invercargill,RV/SUV,2024,19000,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,GX 2.5PH 4WD,Toyota,45990,10.73617926053397
2021 Toyota Camry GX 2.5P HV,Nelson Bays,Nelson,Sedan,2021,34350,Hybrid,Automatic,2487.0,0,5,Glacier White,Camry,GX 2.5P HV,Toyota,36990,10.5184028848265
2014 Toyota Corolla Gx,Canterbury,Christchurch City,Hatchback,2014,121000,Petrol,Automatic,1798.0,0,5,Red,Corolla,Gx,Toyota,12395,9.42504844446929
2013 Toyota Prius Alpha V 7 seater,Canterbury,Christchurch City,Station Wagon,2013,469000,Hybrid,Automatic,1798.0,0,7,White,Prius,Alpha V 7 seater,Toyota,6500,8.779557455883728
2020 Toyota C-HR Limited 1.8P Hybrid Auto,Manawatu,Manawatu,RV/SUV,2020,69875,Hybrid,Automatic,1798.0,0,5,Orange/Black,C-HR,Limited 1.8P Hybrid Auto,Toyota,29990,10.308619271743055
2022 Toyota Hilux Sr5 Td Dc,Wairarapa,Masterton,Ute,2022,69000,Diesel,Automatic,2755.0,0,5,White,Hilux,Sr5 Td Dc,Toyota,55000,10.915088464214607
2016 Toyota Hiace Minibus Td,Auckland,Albany,Van,2016,212886,Diesel,Automatic,2982.0,0,12,White,Hiace,Minibus Td,Toyota,25000,10.126631103850338
2017 Toyota Prius New Shape & Special Price !,Auckland,Auckland,Hatchback,2017,151220,Hybrid,Automatic,1800.0,0,5,Silver,Prius,New Shape & Special Price !,Toyota,12500,9.433483923290392
2021 Toyota Hiace Zr Gvn,Northland,Kaitaia,Van,2021,67000,Diesel,Automatic,2755.0,0,2,White,Hiace,Zr Gvn,Toyota,47000,10.757902880692196
2017 Toyota C-HR Hybrid G,Nelson Bays,,RV/SUV,2017,47008,Hybrid,Automatic,1800.0,0,5,Brown,C-HR,Hybrid G,Toyota,26990,10.20322170601205
2023 Toyota Camry GX 2.5P HEV Hybrid Electric N...,Waikato,Taupo,Sedan,2023,28063,Hybrid,Automatic,2487.0,0,5,Glacier White,Camry,GX 2.5P HEV Hybrid Electric NZ-New,Toyota,36995,10.518538047359652
2022 Toyota Hilux SR5 TD DC 2.8DT/4WD [NZ NEW],Auckland,Auckland,Ute,2022,48401,Diesel,Automatic,2755.0,0,5,Grey,Hilux,SR5 TD DC 2.8DT/4WD [NZ NEW],Toyota,52900,10.876158617846391
2014 Toyota Aqua G GS,Canterbury,Christchurch,Hatchback,2014,106000,Petrol,Automatic,1500.0,0,5,Red,Aqua,G GS,Toyota,11500,9.350102314351341
2016 Toyota Aqua Hybrid S No Deposit Finance,Otago,Dunedin,Hatchback,2016,93231,Hybrid,Automatic,1500.0,0,5,White,Aqua,Hybrid S No Deposit Finance,Toyota,12490,9.432683603119623
2018 Toyota Land Cruiser Prado VX,Auckland,Auckland City,RV/SUV,2018,122000,Diesel,Automatic,2755.0,0,7,Grey,Land Cruiser Prado,VX,Toyota,53500,10.887436932884098
2014 Toyota Aqua,Canterbury,Christchurch City,Hatchback,2014,135000,Hybrid,Automatic,1490.0,0,0,Blue,Aqua,,Toyota,8250,9.017968479328726
2018 Toyota Corolla Gx Hybrid NZ New,Bay of Plenty,Tauranga,Hatchback,2018,85016,Hybrid,Automatic,1798.0,0,5,White,Corolla,Gx Hybrid NZ New,Toyota,19980,9.902487052202545
2015 Toyota Aqua,Nelson Bays,Nelson,Hatchback,2015,160998,Hybrid,Automatic,1490.0,0,0,White,Aqua,,Toyota,8800,9.082507000466299
2016 Toyota Yaris SX 1.5 AUTO 5DR HATCH,Canterbury,Christchurch City,Hatchback,2016,61280,Petrol,Automatic,1497.0,4,5,GLACIER WHITE ,Yaris,SX 1.5 AUTO 5DR HATCH ,Toyota,13950,9.543234787249512
2013 Toyota Aqua,Auckland,Auckland City,Hatchback,2013,110620,Hybrid,Automatic,1496.0,0,0,Black,Aqua,,Toyota,8800,9.082507000466299
2023 Toyota RAV4 GXL / 2.5PH / 4WD / HD,Auckland,Auckland City,RV/SUV,2023,9880,Hybrid,Automatic,2487.0,4,5,White,RAV4,GXL / 2.5PH / 4WD / HD,Toyota,44500,10.703244468154331
2013 Toyota Yaris,Canterbury,Christchurch City,Hatchback,2013,74000,Petrol,Automatic,1299.0,0,0,Blue,Yaris,,Toyota,8490,9.046644279305394
2013 Toyota Aqua 1.5L Petrol Hybrid,Auckland,Onehunga,Hatchback,2013,113000,Hybrid,Automatic,1496.0,0,0,Blue,Aqua,1.5L Petrol Hybrid,Toyota,8500,9.047821442478408
2022 Toyota RAV4 Gx,Auckland,Manukau,RV/SUV,2022,54271,Petrol,Automatic,1986.0,0,5,White,RAV4,Gx,Toyota,31995,10.37333491957356
2023 Toyota Yaris Gx,Auckland,Manukau,Hatchback,2023,12689,Hybrid,Automatic,1490.0,0,5,Silver,Yaris,Gx,Toyota,23995,10.085600754292345
2016 Toyota Prius New Shape with Reversing Came...,Auckland,Auckland,Hatchback,2016,112760,Hybrid,Automatic,1800.0,0,5,Pearl White,Prius,New Shape with Reversing Camera !,Toyota,14950,9.612466578818832
"2016 Toyota Aqua X-Urban with Reversing Camera,...",Auckland,Auckland,Hatchback,2016,107000,Hybrid,Automatic,1500.0,0,5,Yellow,Aqua,"X-Urban with Reversing Camera, Parking Sensors !",Toyota,12500,9.433483923290392
2014 Toyota Aqua S Model,Canterbury,Christchurch,Hatchback,2014,108000,Hybrid,Automatic,1500.0,0,5,Black,Aqua,S Model,Toyota,8950,9.099408811268901
2024 Toyota Hilux Sr5 Td Dc,Canterbury,Christchurch City,Ute,2024,12000,Hybrid,Automatic,2755.0,0,5,Silver ,Hilux,Sr5 Td Dc,Toyota,60500,11.010398644018933
"2018 Toyota C-HR S, Hybrid!",Auckland,Auckland,RV/SUV,2018,49000,Hybrid,Automatic,1800.0,0,5,Pearl,C-HR,"S, Hybrid!",Toyota,24590,10.110095135210239
2018 Toyota Hilux Sr Td Dc,Wellington,Lower Hutt City,Ute,2018,97837,Diesel,Manual,2755.0,0,5,Silver,Hilux,Sr Td Dc,Toyota,30000,10.308952660644293
2014 Toyota Aqua,Auckland,Auckland City,Hatchback,2014,46000,Hybrid,Automatic,1496.0,0,0,Grey,Aqua,,Toyota,12000,9.392661928770137
2012 Toyota Yaris Yr,Auckland,Wellsford,Hatchback,2012,29565,Petrol,Automatic,1298.0,0,5,Blue,Yaris,Yr,Toyota,10000,9.210340371976184
"2016 Toyota Prius Alpha S, Hybrid",Auckland,Auckland,Station Wagon,2016,90300,Hybrid,Automatic,1800.0,0,5,Grey,Prius,"Alpha S, Hybrid",Toyota,16990,9.740380214665977
2017 Toyota C-HR C-HR G LED EDITION,Auckland,Auckland,RV/SUV,2017,65000,Hybrid,Automatic,1800.0,0,5,Grey,C-HR,C-HR G LED EDITION,Toyota,23490,10.064330077652958
2014 Toyota Corolla,Waikato,Hamilton,Station Wagon,2014,115432,Hybrid,Automatic,1496.0,0,0,Black,Corolla,,Toyota,16000,9.680344001221918
2017 Toyota Corolla GLX 1.8L Auto,Hawke's Bay,Napier,Sedan,2017,70130,Petrol,Automatic,1798.0,0,5,White,Corolla,GLX 1.8L Auto,Toyota,17990,9.79757132694458
2017 Toyota Camry NEW SHAPE/G PKG/HIGH SPEC/69KS!!,Auckland,Auckland,Sedan,2017,69900,Hybrid,Automatic,2500.0,0,5,Pearl White,Camry,NEW SHAPE/G PKG/HIGH SPEC/69KS!!,Toyota,26890,10.19950974926291
2015 Toyota Prius Hybrid,Auckland,Albany,Hatchback,2015,73940,Hybrid,Automatic,1797.0,0,0,Silver,Prius,Hybrid,Toyota,13999,9.546741177474825
2013 Toyota Aqua Hybrid,Auckland,Kumeu,Hatchback,2013,100000,Hybrid,Automatic,1496.0,0,5,Black,Aqua,Hybrid,Toyota,8000,8.987196820661973
2017 Toyota Corolla Hybrid,Southland,Invercargill,Hatchback,2017,99400,Hybrid,Automatic,1798.0,0,5,Crystal Pearl,Corolla,Hybrid,Toyota,19990,9.902987427494446
2019 Toyota Corolla Touring Wagon Hybrid G-X,Otago,Otago,Station Wagon,2019,91076,Petrol,Automatic,1800.0,0,5,Silver,Corolla,Touring Wagon Hybrid G-X,Toyota,18995,9.851931065621725
2023 Toyota Corolla Cross GX 2.0P HYBRID ECVT F...,Manawatu,Manawatu,RV/SUV,2023,22052,Hybrid,Automatic,1987.0,0,5,Ruby,Corolla,Cross GX 2.0P HYBRID ECVT FWD SUV,Toyota,39990,10.596384701840863
2023 Toyota RAV4 GXL 2.5P Automatic AWD SUV - S...,Manawatu,Manawatu,RV/SUV,2023,44772,Petrol,Automatic,2487.0,0,5,Silver Sky,RAV4,GXL 2.5P Automatic AWD SUV - Signature Class,Toyota,38950,10.570034051298894
2017 Toyota C-HR G,Southland,invercargill,RV/SUV,2017,78000,Petrol,Automatic,1800.0,0,0,Gray,C-HR,G,Toyota,24990,10.126231023828998
2013 Toyota 86 G,Southland,invercargill,Coupe,2013,103400,Petrol,Automatic,2000.0,0,0,Red,86,G,Toyota,19990,9.902987427494446
2017 Toyota Corolla Fielder 1.5 Hybrid Electric...,Waikato,Taupo,Station Wagon,2017,69211,Hybrid,Automatic,1497.0,0,5,Inferno,Corolla,Fielder 1.5 Hybrid Electric Vehicle G 5 Dr Wagon,Toyota,19950,9.90098442231801
2023 Toyota Corolla Cross GX 2.0P Hybrid Electr...,Waikato,Taupo,RV/SUV,2023,15412,Hybrid,Automatic,1987.0,0,5,Ruby,Corolla,Cross GX 2.0P Hybrid Electric Vehicle,Toyota,39995,10.596509725282923
2021 Toyota Corolla GX 1.8P HYBRID Hatch - NZ New,Manawatu,Manawatu,Hatchback,2021,44504,Hybrid,Automatic,1798.0,0,5,Eclectic Blue,Corolla,GX 1.8P HYBRID Hatch - NZ New,Toyota,25990,10.165467127635536
2019 Toyota Corolla Fielder 1.5 Hybrid Wagon -...,Manawatu,Manawatu,Station Wagon,2019,103157,Hybrid,Automatic,1497.0,0,0,Glacier White,Corolla,Fielder 1.5 Hybrid Wagon - Certified Import,Toyota,19990,9.902987427494446
2018 Toyota Hilux Sr5 Td Dc,Auckland,Henderson,Ute,2018,161778,Diesel,Automatic,2755.0,0,5,White,Hilux,Sr5 Td Dc,Toyota,27000,10.203592144986466
2021 Toyota RAV4 Gxl Hybrid,Bay of Plenty,Tauranga,RV/SUV,2021,53920,Hybrid,Automatic,2487.0,0,5,Black,RAV4,Gxl Hybrid,Toyota,41900,10.643041105910228
2017 Toyota Hilux 4WD SR 2.8DT SINGLE CAB CHASS...,Nelson Bays,Nelson,Ute,2017,165000,Diesel,Manual,2755.0,0,2,White,Hilux,4WD SR 2.8DT SINGLE CAB CHASSIS/2 6MT,Toyota,31990,10.373178632943564
2022 Toyota Hilux Sr Td Dc,Auckland,Manukau,Ute,2022,68000,Diesel,Automatic,2755.0,0,5,White,Hilux,Sr Td Dc,Toyota,37900,10.542706391070517
2017 Toyota RAV4 Gx Suv,Canterbury,Christchurch City,RV/SUV,2017,215629,Petrol,Automatic,2494.0,0,5,Black,RAV4,Gx Suv,Toyota,12750,9.453286550586572
2013 Toyota Highlander Ltd Wgn5,Auckland,Auckland City,RV/SUV,2013,163000,Petrol,Automatic,3456.0,0,7,White,Highlander,Ltd Wgn5,Toyota,17000,9.740968623038354
2016 Toyota Hilux S Td Sc/Cc,Manawatu,Marton,Ute,2016,143000,Diesel,Manual,2755.0,0,2,Silver,Hilux,S Td Sc/Cc,Toyota,24000,10.085809109330082
2020 Toyota Aqua -S,Auckland,Auckland,Hatchback,2020,128075,Hybrid,Automatic,1500.0,0,5,P-White,Aqua,-S,Toyota,11711,9.368283850042138
2013 Toyota Hilux Sr5 Td Dc,Hawke's Bay,Napier,Ute,2013,186500,Diesel,Automatic,2982.0,0,5,White,Hilux,Sr5 Td Dc,Toyota,38500,10.558413520275876
2016 Toyota Highlander GXL 4WD 7-Seat,Waikato,Taupo,RV/SUV,2016,124679,Petrol,Automatic,3456.0,0,7,Crystal Pearl,Highlander,GXL 4WD 7-Seat,Toyota,31995,10.37333491957356
2018 Toyota C-HR Hybrid G,Nelson Bays,,RV/SUV,2018,81015,Hybrid,Automatic,1800.0,0,5,Pearl-2Tone,C-HR,Hybrid G,Toyota,25990,10.165467127635536
2021 Toyota Hiace ZR 2.8DT Minibus 10Seat,Hawke's Bay,Napier,Van,2021,41850,Diesel,Automatic,2755.0,0,10,White,Hiace,ZR 2.8DT Minibus 10Seat,Toyota,52990,10.877858495486807
2023 Toyota Camry GX 2.5P Hybrid,Bay of Plenty,Rotorua,Sedan,2023,29585,Hybrid,Automatic,2487.0,0,5,Glacier White,Camry,GX 2.5P Hybrid,Toyota,35990,10.490996401073076
2018 Toyota Hiace 2.8L Diesel Turbo 5 door 6 seate,Bay of Plenty,Rotorua,Van,2018,87250,Diesel,Automatic,2754.0,0,6,White,Hiace,2.8L Diesel Turbo 5 door 6 seater,Toyota,34995,10.46296047312364
"2019 Toyota Corolla GX, 2.0L. NZ New",Otago,CROMWELL,Hatchback,2019,134989,Petrol,Automatic,2000.0,0,5,Silver,Corolla,"GX, 2.0L. NZ New",Toyota,17990,9.79757132694458
